nicomm Q: Frances seriously stop trying to make people feel bad for you ugly bitch.<br>A: She's not ugly you stupid cunt she's beautiful...why don't stop talkin crap and get a life you silly fuckstick. Damn like honestly how much of a loser do you have to be to talk shit over formspring.? Frances seriously stop trying to make people feel bad for you ugly bitch. She's not ugly you stupid cunt she's beautiful...why don't stop talkin crap and get a life you silly fuckstick. Damn like honestly how much of a loser do you have to be to talk shit over formspring.? ,H
nicomm Q: fuck no im not jealous of the ugly ass freak.<br>A: Bitch suck my fucken dick. Why don't you say that shit to my face you fuckin pussy? fuck no im not jealous of the ugly ass freak. Bitch suck my fucken dick. Why don't you say that shit to my face you fuckin pussy? ,H
nicomm Q: ha i would lovee to but i heard that im &quot;harassing&quot; youu so its a big no can do. ;P but maybe if we did get to know eachother we could spend some quality time togetherr [; hahaha<br>A: Well i thought that you were at first but I've realized that you're intentions are good and i wanna get your number ;))) ha i would lovee to but i heard that im &quot;harassing&quot; youu so its a big no can do. ;P but maybe if we did get to know eachother we could spend some quality time togetherr [; hahaha Well i thought that you were at first but I've realized that you're intentions are good and i wanna get your number ;))),none
nicomm Q: haaha cutee. yourr callingg mee ahh pussy when your bitchass wont leave a name right? you wanna get down im telling you im down. one on one. letss goo ( : FAKE BITCH&#039;<333<br>A: :) haaha cutee. yourr callingg mee ahh pussy when your bitchass wont leave a name right? you wanna get down im telling you im down. one on one. letss goo ( : FAKE BITCH&#039;<333 :) barbieFbaby ,M
nicomm Q: haha [:<br>A: hehe :} haha [: hehe :} barbieFbaby ,none
nicomm Q: haha connnnceidddddeddd much?<br>A: Kinda... haha connnnceidddddeddd much? Kinda... shira5108,none
nicomm Q: haha damn the ninja thing gave it away<br>A: Haha yepp haha damn the ninja thing gave it away Haha yepp shira5108 ,none
nicomm Q: haha i knew youu would [: andd umm this kids a creep worse than you! bahahaha VV &amp;&amp; woww yourr retarded lol [[;<br>A: Thanks!! haha i knew youu would [: andd umm this kids a creep worse than you! bahahaha VV &amp;&amp; woww yourr retarded lol [[; Thanks!! barbieFbaby ,L
nicomm Q: haha i know i tried to make it really obvious for youu lol [[:<br>A: I appreciate the help ;))) haha i know i tried to make it really obvious for youu lol [[: I appreciate the help ;))) barbieFbaby ,none
nicomm Q: haha keep saying shit ill kill you<br>A: Well then you'll go to jail! haha keep saying shit ill kill you Well then you'll go to jail! AndrewHabash55 ,H
nicomm Q: haha loserrr (:<br>A: Im not a loserrr xD and damn people are nasty they should learn how to speak properly to a beautiful young lady such as yourself <3 haha loserrr (: Im not a loserrr xD and damn people are nasty they should learn how to speak properly to a beautiful young lady such as yourself <3 barbieFbaby ,none
nicomm Q: haha me too haha iloveyouutooBABYY<3;D<br>A: IloveyoumoreBABYGIRL<3 (; haha me too haha iloveyouutooBABYY<3;D IloveyoumoreBABYGIRL<3 (; barbieFbaby ,none
nicomm Q: haha nah you know me:) just guess...<br>A: Give me a hint :) haha nah you know me:) just guess... Give me a hint :),none
nicomm Q: haha no fair :p<br>A: why do i cause so much drama? :( haha no fair :p why do i cause so much drama? :( shira5108,none
nicomm Q: haha ok<br>A: If you don't mind me asking how would you kill me? haha ok If you don't mind me asking how would you kill me? AndrewHabash55 ,none
nicomm Q: haha thanks to you or i would have never been named an honerary ninja :)<br>A: haha yeeee im awesome(: haha thanks to you or i would have never been named an honerary ninja :) haha yeeee im awesome(: shira5108 ,none
nicomm Q: haha thankz<br>A: no problem haha thankz no problem ,none
nicomm Q: haha you did hate her because she stopped talking to you for another guy hahahaha thats funny<br>A: Dude it's so hilarious I cant stop laughing!!!! haha you did hate her because she stopped talking to you for another guy hahahaha thats funny Dude it's so hilarious I cant stop laughing!,L
nicomm Q: haha you guys are freakss<3 love you both tho :D<br>A: Aha love you too<3 haha you guys are freakss<3 love you both tho :D Aha love you too<3 barbieFbaby,none
nicomm Q: haha youu are too cute<3<br>A: thanksssssss :) haha youu are too cute<3 thanksssssss :) ,none
nicomm Q: Hahah stfu q;<br>A: hehehe about the bra thing? Hahah stfu q; hehehe about the bra thing? ,L
nicomm Q: hahaha funny id love to see that forest fire fight<br>A: Sounds like a challenge. How bout you fight me? hahaha funny id love to see that forest fire fight Sounds like a challenge. How bout you fight me? ,L
nicomm Q: hahaha! to the hater who said im &quot;ugly as fuck&quot;;;youu need to open your eyes bc iknow im farr from ugly&#039;&#039;&amp;&amp; im not being conceited--just confident[; so you cann hushh that[; &amp;&amp; babe if your gonna talk shit&#039;say it to my face<3<br>A: I think i had it under control Love(; hahaha! to the hater who said im &quot;ugly as fuck&quot;;;youu need to open your eyes bc iknow im farr from ugly&#039;&#039;&amp;&amp; im not being conceited--just confident[; so you cann hushh that[; &amp;&amp; babe if your gonna talk shit&#039;say it to my face<3 I think i had it under control Love(; barbieFbaby ,M
nicomm Q: hahahahahahahahahahahahahahahahhahahahahaahahahahahahahahahahahha your funny im not at all<br>A: That's good for you you can stop talking to me. hahahahahahahahahahahahahahahahhahahahahaahahahahahahahahahahahha your funny im not at all That's good for you you can stop talking to me. AndrewHabash55 ,L
nicomm Q: happy?<br>A: No... happy? No... barbieFbaby ,none
nicomm Q: hello i would just like to tell you that i think your soo perfect and adorable a LIAR and totally kissable&#039;&#039;and im pretty into you<3 do i have a chance? [;<br>A: You definitely have a chance baby and I'm really into you too :))) hopefully when i see you there will be some kissing going on<3 and I'm not perfect YOU are<33 hello i would just like to tell you that i think your soo perfect and adorable a LIAR and totally kissable&#039;&#039;and im pretty into you<3 do i have a chance? [; You definitely have a chance baby and I'm really into you too :))) hopefully when i see you there will be some kissing going on<3 and I'm not perfect YOU are<33 barbieFbaby ,none
nicomm Q: hi my name is nico and im a total studd ;D u2665<br>A: Why thank you<3 I'd like to be your stud ;D hi my name is nico and im a total studd ;D u2665 Why thank you<3 I'd like to be your stud ;D barbieFbaby,none
nicomm Q: How do youu plan on making my birthday amazing?:D<3<br>A: haha read my previous message :) How do youu plan on making my birthday amazing?:D<3 haha read my previous message :) ,none
nicomm Q: how have your past couple days been?<br>A: They've been good :) how have your past couple days been? They've been good :) shira5108 ,none
nicomm Q: i cant tell you that because it would give it away...but i didnt know you personally last year...<br>A: Do you play any sports? i cant tell you that because it would give it away...but i didnt know you personally last year... Do you play any sports? ,none
nicomm Q: i didnt say u did it. did i? no i didnt.<br>A: well then why did you bring it up? i didnt say u did it. did i? no i didnt. well then why did you bring it up? ullnevanoo ,none
nicomm Q: I DO know you on a personal level. Bitch.<br>A: Well if you can't support me and my decisions then maybe we shouldn't be friends. BITCH. I DO know you on a personal level. Bitch. Well if you can't support me and my decisions then maybe we shouldn't be friends. BITCH.,M
nicomm Q: I DO SUPPORT YOU I JUST WISH YOUD BE DATING SOMEONE ACTUALLY CUTE.. NOT JUST DATING HER FOR HER BIG ASS.<br>A: She's beyond cute she's beautiful...and im not dating her yet so you're wrong about me and my reasons for liking her. I DO SUPPORT YOU I JUST WISH YOUD BE DATING SOMEONE ACTUALLY CUTE.. NOT JUST DATING HER FOR HER BIG ASS. She's beyond cute she's beautiful...and im not dating her yet so you're wrong about me and my reasons for liking her. ,L
nicomm Q: i dont givafuck. ur friendless previously stated in one of my other comments. except for firey bitch<br>A: ahaha i do have friends and i know who they are so don't try to teach me about my own life. i dont givafuck. ur friendless previously stated in one of my other comments. except for firey bitch ahaha i do have friends and i know who they are so don't try to teach me about my own life. ullnevanoo ,M
nicomm Q: i guarantee you guys wont be going out by the end of summer..<br>A: I guarantee that you're a fuckin retard....soooo fuck you i guarantee you guys wont be going out by the end of summer.. I guarantee that you're a fuckin retard....soooo fuck you ,M
nicomm Q: i hate ur fucking guts. u &amp; lindsey? grossest thing ive ever seen<br>A: Haha there's nothing special between us so shut your mouth...and she's better than you depending on if you're a girl or not haha i hate ur fucking guts. u &amp; lindsey? grossest thing ive ever seen Haha there's nothing special between us so shut your mouth...and she's better than you depending on if you're a girl or not haha ,H
nicomm Q: I have my shit straight she wears like the same T-shirts.. her little pink and white stripped shirt or the plaid blue and red or pink shirt or whatever and maybe some random ones.. with jeans or shorts and vans. OWNED.<br>A: Ahaha not really dumbfuck!!!! And even if she did i wouldnt mind cause i dont care what other people think...all i care about is her. I have my shit straight she wears like the same T-shirts.. her little pink and white stripped shirt or the plaid blue and red or pink shirt or whatever and maybe some random ones.. with jeans or shorts and vans. OWNED. Ahaha not really dumbfuck!!!! And even if she did i wouldnt mind cause i dont care what other people think...all i care about is her. ,M
nicomm Q: i hope not fool i like her. she is bomb as fuck and she got body! sry fo spellin ya name wrong lil mama<br>A: hahaha dude you're a badass i hope not fool i like her. she is bomb as fuck and she got body! sry fo spellin ya name wrong lil mama hahaha dude you're a badass ,L
nicomm Q: i hope you know i hate you. frances is one of my best friends! ass hole!<br>A: Good for you...I don't see why you hate me though? i hope you know i hate you. frances is one of my best friends! ass hole! Good for you...I don't see why you hate me though? ,M
nicomm Q: i really am sorry you have to have this ishh on your page tho nico but im not just gonna sit here while people talk shit thats just not how i was raised. so im sorryy i dont mean to be freeaking out all on here i kinda cnt help it.<br>A: It's totally fine don't worry about it :)) i really am sorry you have to have this ishh on your page tho nico but im not just gonna sit here while people talk shit thats just not how i was raised. so im sorryy i dont mean to be freeaking out all on here i kinda cnt help it. It's totally fine don't worry about it :)) barbieFbaby ,none
nicomm Q: i see you still like frances ;)<br>A: :? i see you still like frances ;) ,none
nicomm Q: I was juuust saying hi :)<br>A: Hahaha ohhhhh hi :)) I was juuust saying hi :) Hahaha ohhhhh hi :)) amarislovesyou,none
nicomm Q: ill fight you bitch<br>A: haha fuckoff loser i don't know who you are ill fight you bitch haha fuckoff loser i don't know who you are ,H
nicomm Q: im a girl:)<br>A: Oh wow! How do i know you? :) im a girl:) Oh wow! How do i know you? :) ,none
nicomm Q: im a ninja if that helps<br>A: Shira? :) im a ninja if that helps Shira? :),none
nicomm Q: Im not jealous Im disgusted. Shes grosss.<br>A: Ummm she's really not...get your shit straight before you start frontin'. Im not jealous Im disgusted. Shes grosss. Ummm she's really not...get your shit straight before you start frontin'. ,M
nicomm Q: im not Jewish im catholic so suck a dick<br>A: No thanks I don't like dick im not Jewish im catholic so suck a dick No thanks I don't like dick AndrewHabash55 ,M
nicomm Q: im not the one who called you a whore either haha. i play soccer and run track and did dance for eight years and did gymnastics<br>A: Do you go to Poly? im not the one who called you a whore either haha. i play soccer and run track and did dance for eight years and did gymnastics Do you go to Poly? ,L
nicomm Q: im not the one who said sext me but i was the one joking about the inappropriate messages. who do you think i am? :)<br>A: You honestly want me to guess? You could be anyone in the whole world! hahaha im not the one who said sext me but i was the one joking about the inappropriate messages. who do you think i am? :) You honestly want me to guess? You could be anyone in the whole world! hahaha ,none
nicomm Q: Is that a problem?<br>A: Possibly Is that a problem? Possibly ,none
nicomm Q: its not a big deal<br>A: I dont want people to harass you though :( its not a big deal I dont want people to harass you though :( shira5108 ,none
nicomm Q: just stuff. i can handle it imma big girl dont tripp.<br>A: Alrightt just stuff. i can handle it imma big girl dont tripp. Alrightt barbieFbaby ,none
nicomm Q: LEAVE FRANCES ALONE SERIOUSLY DUDE ALL YOUR GOING TO DO IS HURT HER YOUR OVER HERE &quot;TALKING&quot; TO HER AND TALKING TO SABREENA AT THE SAME TIME!<br>A: aha sorry im not talking to sabreena we're just good friends dumbass. LEAVE FRANCES ALONE SERIOUSLY DUDE ALL YOUR GOING TO DO IS HURT HER YOUR OVER HERE &quot;TALKING&quot; TO HER AND TALKING TO SABREENA AT THE SAME TIME! aha sorry im not talking to sabreena we're just good friends dumbass. ,L
nicomm Q: lets see it then ? ( : &amp;&amp; i was born in th ghetto si wtfuhh you know bout tht cuhh? ahaha not a damn thing! get on my level trickk. show a name &amp; catchh ahh fade lil homiee. &amp; no you know what dont stay away from me come find me bxtch ;D<33<br>A: . lets see it then ? ( : &amp;&amp; i was born in th ghetto si wtfuhh you know bout tht cuhh? ahaha not a damn thing! get on my level trickk. show a name &amp; catchh ahh fade lil homiee. &amp; no you know what dont stay away from me come find me bxtch ;D<33 . barbieFbaby ,M
nicomm Q: Lindseys one of the coolest chicks at poly so stop hating. Shes more mature than you&#039;ll ever be. I&#039;ve seen her fight i dare you to fight her.<br>A: I couldn't have said it any better myself :) Lindseys one of the coolest chicks at poly so stop hating. Shes more mature than you&#039;ll ever be. I&#039;ve seen her fight i dare you to fight her. I couldn't have said it any better myself :) ,L
nicomm Q: lmao! V ( :<br>A: You silly girl :D lmao! V ( : You silly girl :D barbieFbaby ,none
nicomm Q: lmfaoooooo. JEALOUS bitches make me sick!(; so nicoo ahaah what th fxck is up! :D<br>A: bahaha idk :) whats goin on? lmfaoooooo. JEALOUS bitches make me sick!(; so nicoo ahaah what th fxck is up! :D bahaha idk :) whats goin on? barbieFbaby,none
nicomm Q: lol [: your a funny kidd you know that? [;<br>A: Well i do now :p lol [: your a funny kidd you know that? [; Well i do now :p barbieFbaby ,none
nicomm Q: nah im just joking<br>A: haha nah im just joking haha shira5108 ,none
nicomm Q: Nah you wish so<br>A: ...no. Nah you wish so ...no. ,none
nicomm Q: Nico Martinez why are youu so hott!? Hahaha<br>A: Haha Im not sure its just natural ;) Nico Martinez why are youu so hott!? Hahaha Haha Im not sure its just natural ;) ,none
nicomm Q: Nicoooo! :) okay...welllllll bye :)<br>A: Hahaha what? :)) Nicoooo! :) okay...welllllll bye :) Hahaha what? :)) amarislovesyou ,none
nicomm Q: no i dont why on earth would i wish for something like that?! i actually wish you would stop being a fucking player!<br>A: How am i a player at all? Maybe if you knew me then you would know that im the one who gets played.. no i dont why on earth would i wish for something like that?! i actually wish you would stop being a fucking player! How am i a player at all? Maybe if you knew me then you would know that im the one who gets played.,none
nicomm Q: no it&#039;s too fun<br>A: Then you must have a very dull life...loser no it&#039;s too fun Then you must have a very dull life...loser ,L
nicomm Q: no thats what formspring is for<br>A: Ohhhhh I get it now. no thats what formspring is for Ohhhhh I get it now. ,none
nicomm Q: No you wont.<br>A: Haha listen asshole you can't sit there and try to tell me about MY feelings unless you know me on a personal level and we're good friends. No you wont. Haha listen asshole you can't sit there and try to tell me about MY feelings unless you know me on a personal level and we're good friends,L
nicomm Q: no. I hate taylor she used to b firey until she dyed her hair<br>A: okay i dont really give a shit so find something better to do than criticize me. no. I hate taylor she used to b firey until she dyed her hair okay i dont really give a shit so find something better to do than criticize me. ,L
nicomm Q: No. Im not. But thanks for throwing that out there ;)<br>A: Uhh you sound like a retard when you say shit like that cause you dont know what's gonna happen...we could be going out for one day or one year but it doesn't matter cause ill always feel the same about her. No. Im not. But thanks for throwing that out there ;) Uhh you sound like a retard when you say shit like that cause you dont know what's gonna happen...we could be going out for one day or one year but it doesn't matter cause ill always feel the same about her.,M
nicomm Q: nope unfortunately<br>A: Ahh nope unfortunately Ahh ,none
nicomm Q: not telling. you will have to just find out on your own. it probably won&#039;t be too hard though.<br>A: Haha oh yeah...fml....but youz a bitchass nigga not telling. you will have to just find out on your own. it probably won&#039;t be too hard though. Haha oh yeah...fml....but youz a bitchass nigga ,M
nicomm Q: o i wonder........<br>A: Wow you really are persistent o i wonder........ Wow you really are persistent ullnevanoo ,none
nicomm Q: oh frances hunny dont try and talk all ghetto your white ass doesnt fucking scare me i will break you in fucking half.<br>A: Dude back the fuck off....i probably don't even know you so get the FUCK off of my fucken page and stay the FUCK away from Frances. oh frances hunny dont try and talk all ghetto your white ass doesnt fucking scare me i will break you in fucking half. Dude back the fuck off....i probably don't even know you so get the FUCK off of my fucken page and stay the FUCK away from Frances. ,H
nicomm Q: oh goodness /:<br>A: What? :( oh goodness /: What? :( barbieFbaby ,none
nicomm Q: oh well 2 baddddd<br>A: You're very annoying oh well 2 baddddd You're very annoying ullnevanoo ,none
nicomm Q: ohh reallu? well how does it feel to want [; ?!<br>A: not good i don't like being teased ;) ohh reallu? well how does it feel to want [; ?! not good i don't like being teased ;) ,none
nicomm Q: ohhh &amp;&amp; hes deffinately DROWNING!! (;<br>A: Sikeeeee! that nigga's a lil headbanger :) ohhh &amp;&amp; hes deffinately DROWNING!! (; Sikeeeee! that nigga's a lil headbanger :) barbieFbaby,none
nicomm Q: People Are Mean They Talk Way To Much Shit On You. Poor Thing. Hahah.<br>A: I knowwwww foolllll they're jealous cause i pull bitches and no one wants their tiny dicks xD bahahaha People Are Mean They Talk Way To Much Shit On You. Poor Thing. Hahah. I knowwwww foolllll they're jealous cause i pull bitches and no one wants their tiny dicks xD bahahaha Karenlopez01,L
nicomm Q: PLAYER !<br>A: You wish! PLAYER ! You wish! ,L
nicomm Q: r u &amp; Frances still talken?<br>A: Yeah. why? r u &amp; Frances still talken? Yeah. why? ,none
nicomm Q: r u gay<br>A: Nah bro I'm straight as can be r u gay Nah bro I'm straight as can be ,L
nicomm Q: say it to my face trick ass nigga i will fxckin murder you i aint tryna make no body feel bad so you can hush that you got something to say then please step up &amp;&amp; show a namee fuckinn bitch. whuss up?!<br>A: . say it to my face trick ass nigga i will fxckin murder you i aint tryna make no body feel bad so you can hush that you got something to say then please step up &amp;&amp; show a namee fuckinn bitch. whuss up?! . barbieFbaby ,H
nicomm Q: school...kinda<br>A: Tell me about yourself :) school...kinda Tell me about yourself :) ,none
nicomm Q: sext me<3 ;)<br>A: give me your number<3 ;) sext me<3 ;) give me your number<3 ;) ,none
nicomm Q: shira or frances?<br>A: No. shira or frances? No. ,none
