"  for the record, i don't know who 24.30.67.158 is.  david, you are wrong.  open input is not allowed by this little gang, and you would not appreciate harassment would you? if you agree with these people then you have supremacist sympathies also.  you have not studied the situation fully.  ",1
"  *for the record, i don't know who 24.30.67.158 is.  it is clearly not the same person as 69.219.53.58.  david, you are wrong.  open input is not allowed by this little gang, and you would not appreciate harassment would you? if you agree with these people then you have not studied the situation fully.  they are deletionists.    ",1
"  nice try.  aren't slurs against the rules? isn't defamation against the rules? jpgordon: you have absolutely no fact to back-up your slurs, so screw you.  you're an immature little crybaby.  you and the tag-team are the true fellow travellers of supremacists, revisionists, deniers, deletionists.  your actions have shown the world that.  it's clear as day.  ha. great job, tag-team, you are indeed an impressive exhibition of supremacist groupthink.  when's the next meeting?   so now, which tag-team member is going to throw out the next slur, defamation and insult to people because they get angry?  single-file please!  you guys are pathetic.  i see you for what you are, and it doesn't bother me one iota what you jewish supremacists think.  you have to live in your skin.    wikipeida is an open forum, get used to it.",1
"  hey ran, don't be so anal. don't edit other people's comments on user pages. don't call what you don't understand vandalism. gosh, you guys sould like the thought control police, the self-censorship party and the nazis.",1
" i agree, this guy is a piece of shit!",1
  == liar ==  this guy is such a thief and a liar! he should be quartered!,1
"  == hate ==  this guy is such a liar, i hate him. he is evil!",1
" your just a stupid red neck and you make no sense, to us much smarter yankees!",1
"  ::yuber, you're the pov pusher, and stalking my contrib page to revert me is getting really old. knock it off.",1
"  ==you pov pushing revert monkey== stop reverting things when you could make edits, you stupid pov-pushing revert monkey.",1
"eagle, he's just a pov pusher. he was trying to strip the information out of the article, and started chain-reverting in order to do it. he's still lying and saying that the only muslim nations with religious police are saudi arabia and iran. either he's just willfully ignorant or he is deliberately trying to push a very specific pov, and he seems not to care at all about facts.   ",1
 i love to eat rectal yoghurt,1
"see you in person, i'm going to fuck you up big time.",1
surbold textitalic textlink title == nick is the biggest gimp ever == rounding,1
"  not after, smartass. in case you forgot, i was here way before the hardrock-idiot started his stupid webbased forum.  ",1
" (utc)  == changlc and jiang, always together?? == why are you two communist clowns so annoying??? 05:12, 20 may 2005",1
"you can add things to my user page, and i am not allowed to delete it.  but if i add something to yours, poof, its gone.  you're the problem, dickweed.  ",1
  == your mums ugly ==  your gay,1
"  == redneck ==  you shouldnt bad mouth nascar. you people think you are gods on this site, you act like nazis. you do masterbate, but your hands not stroking your own unit.",1
"  == batteries ==  how many d batteries can you put in your mouth, i know you know how many you can fit in you butt",1
"  1st off, im not banned, 2nd of, i will just push on your belly and a few will com out your butt! anyway, im going to bring over a mortorcycle battery, i think your ready for it.",1
  damn ur an ugly fukka,1
i think it is rather obvious what to do sir. you really ought to stop taking it up the arse. and stop fucking children too you paedophile   ,1
"`   hahah candied asses.  but seriously, you should use the medical term for ``vagina,`` which is ``fat cunt```",1
"  == banned ==  you are banned for life you tube steak loving, meat whistle playing lib!   ",1
"  == chanting fox ==  shut up you dumb cunt. your a nigger  loving, cum cuzzling crack whore bitch!",1
"  == chanting cox ==  shut up you dumb cunt. your a nigger  loving, cum cuzzling crack whore bitch!",1
"  ==yo mama==  i fink dat u guys shld stop the sillyn3ss, k?",1
" == see how you like it, vandal==",1
" ===izanbardprince===  *i* am izanbardprince, i forgot to log in so you saw my ip address.  so you go right on fellating large multinational corporations that violate all standards of ethics, and censor me all you want.",1
"  == thanks for being late to the party ==  but i have added no new articles since yesterday.  while you have all been very impolite and overly protective, i have lost interest in torturing you, so you can go fuck yourself.",1
"  == please see a picture of my balls. ==  i am uninterested in your little internet power games.  you can eat a dick.  you are way late, seeing as that other dick already both berated me rudely and erased my article about my friend.  you are just pretending like your life has some meaning.",1
"`.  ==you cunt==  ``raul654 - remove misplaced rfc request. if you want to file an rfc, do it in the same way as everyone else``  i don't have the time to file one, you stupid prick`",1
" i wasn't talking to you jerkso, your sucj an idiot you cant even realize when someone is talking to you. no go back to your trailer boy!",1
"  hahaha, nice try.  but they don't agree with your ethnocentric bullshit.  try that on for size!   ",1
"  you blanked articles to warez groups, dumb ass.  ",1
"  your mama is clearly being used as advertisment, you cock sucker.  ",1
 your mama advertises her fat ass.  ,1
  ==suck cock!!!== you do!!!! you do!!!! ,1
"   in addition, i see no sock puppet, jackass. ",1
"  i just hope i'm talkin' to the rickk who's got the good fortune to be given a job here when, with his ignorance, arrogance and downright cheek, wouldn't be employed by anyone with an ounce of sense!  dave",1
"  == you're a cocksucker, rick! ==  you're a cocksucker, rick!",1
"`  ``i agree.  wikipedia is not an instrument for the liberalisation of faggotry, which the male anus promotes.  a female anus will suffice.```",1
"  == gertrude of holland ==  do not delete my gertrude of holland, its all true and im sick of it beinbg deleted",1
  == hola fucker retard who has nothing better to do than do wikipedia shit ==  fuck you asshole,1
  == hola fucker ==  hola fucker,1
  == hola fucker ==  hola fucker,1
  == fuck you all you losers who ahve nothing better to do ==  fyuck you why dont u stop me from editing already,1
  well fuck u ur just a twat,1
"` ``i'm not homophobic or anything, but you are fucking gay.```",1
   why don't you go fuck your mom  ,1
", are you dumber than you look? asshole.",1
` :i'm sorry you find our ``shit`` stupid.  thousands of readers everyday disagree.  i hope you'll look at wikipedia:about to learn more about who we are and what we're doing.   `,1
"you are a racist pig, loser.  don't vandalize again.  ",1
   frankly i dont have the time nor the inclination to sit and argue with you! if you do ...well... why dont you just go and screw urself!!,1
"`  wtf are you talking about?  there is no admin decision against me to not edit gender articles.  i'm full allowed to edit any and all articles.  not only are you engaging in slanderous accusations, you're telling flat out lies.  i'd say spreading flat out lies which have absolutely not basis in reality against other members is a violation of several wikipedia policies, so you better be very careful about what you say.  i strongly suggest that you retract your slanderous accusation before you further discredit yourself.why the heck would i make changes under an alternate account when i have the full capability of doing it under this account?    also, where have i inserted any kind of right wing or religious views here?  nothing i've said has anything to do with religion nor does it have anything to do with politics.  my points are extremely valid and you only rejected them because of your ridiculous personal biases and need to push your pov.  not only are transvestites not necessarily transgendered, there are quite a few people on this list who are clearly not transvestites even using the description given in the article itself.  i have to question how anyone thought it was a good idea to add them.    i should also note that you're being hypocritical here, you're reverting a change on the basis that it hasn't been discussed, when you yourself refuse to discuss it!  i'd be very interested to know why a) non-transgendered people should be included on a list of transgendered ones and b) why transvestite is used as automatic criteria for seeing if someone is transgendered, even though there is nothing in the definition that indicates that.  frankly, this kind of behavior is appalling.  the supposedly open minded lgbt wikipedian cliques criticize ``right wing religious`` people (and by right-wing religious that means anyone who doesn't agree with their extremist views) is actually one of the most close-minded groups on wikipedia, with the least likely chance of actually discussing things (as evidenced here) and least likely to consider others views.   29 june 2005 22:08 (utc)`",1
" *dongs state the location and time, if it is close enough (note must be in international waters) i will dispatch you before the halfwit below. *dongs as the coward has deleted my honorable challenge, restate it here: your insipid attempts to delete the l0de radio hour page disgust me, you miserable shell of a half-man. consider yourself formally challenged to an honorable duel in international waters, which i have no doubt you will slink away from like the cowardly reptile you are. without true conviction behind your statements, you do not even deserve to have a tongue, and i yearn for the days of old where speakers of untruth faced searing-tong glossectomy and abacination. your furtive and manaical attempts to discredit those voting to keep exposes you as little more than a drooling ocd-riddled schizophrenic and i heartily encourage you to wash your hands and pick viciously at your many pustules and then wash your hands again until the vicious cycle exposes bare skull. the stove is on. dongs.  *dongs response from coward begins: fine, i accept.  as challenged party, i have choice of weapons and conditions.  i chose pistols, and we will fight at a distance of 15 cm.  the fight will tak place in three weeks time 205m off the east coast of newfoundland.  acceptable?  30 june 2005 14:02 (utc) response from coward ends. *dongs as you are ignorant of even the most rudimentary conventions of honorable duelling it is my duty to inform you that it is the challenger, not the challenged who determines distance, as stated in rule #16 of the codo duello. you must also elaborate on the pistols to be used, otherwise i will assume any caliber semi-automatic is permissable. as you have chosen the grounds, you are also responsible for providing the boat on which the pistol duel will take place. if you are unable to find a boat with a large enough deck to accomodate an honorable duel (at least twenty paces of unobstructed space in a corridor ten feet wide) another option is that two smaller boats may be used, in calm seas. inflatable rafts and non-motorized dingheys are not acceptable. i must commend you on selecting a cowardly weapon which greatly complicates the relatively straightforward process of an at-seas duel, you perfidious poltroon. should you miraculously acquire vertabrae between now and the chosen date, i will gladly agree to a change in weapons, especially to epees. the time is acceptable to me. please note that duels cannot take place within the jurisdiction of canada, and therefore must take place at least 200 nautical miles (not standard miles) from the continental margin, to avoid breaking laws which expressly forbid dueling.   i await the duel eagerly. please offer my advance condolences to your family members.  \ \edit: epee, more like e-peen am i rite gentlemens",1
 you are a coward and a fool.  ,1
"  == idiocy ==  you are a fucking moron. stop removing encyclopaedic information. if you feel there is a pov then edit it out but stop removing entire entries, you complete fuckwit.",1
  == republic of mosquito ==  faggot! faggot! get off my internet!,1
"  == jimbo wales wont stop messing with my ass pus ==  get the fuck off my internet, worm. get out now.",1
  shut up you faggot.  4 july 2005 01:23 (utc),1
  shut up. i can do what the fuck i want.  4 july 2005 01:31 (utc),1
"  == also ==  i apologize for mixing up identities. i banged your mom not the other guys but i won't apologize for that, because she was nice. it was only about 2 minutes because i'm fast. but she loved all forty seconds of it.",1
  == old redneck jokes the name ==  the point of the name was to keep people like you from being racist towards me. but i guess no matter how hard i try you racists have to mess with me. i hate all you racist communists.,1
  also remember the what assuming does it makes an ass out of u and me.,1
" (utc) wow, you people are freaks. everyone butchers a foreign language. people cannot seem to speak english correctly either. give someone a language they are not familiar with and they will eventually butcher the pronounciation of a word here or there. even from area to area within the same language. someone from oregon might have no idea what someone from louisiana was saying, and they are speaking the same language! just let it be.  6 july 2005 18:19",1
  ha ha ha owned lrh rides on you lose!,1
  lookie lookie at the big bad jewies!  they think they can gang up and persecute me!   8 july 2005 21:09 (utc),1
"  == excuse me, whoever the fuck you are ==  spui says on his talk page that he likes vandalism, and doesn't want it reverted. the modification that i made was to text originally left by a vandal. please do your homework before censoring others!!!!",1
  ::who died and left you queen of spui's page??? spui said he likes vandalism on his page and doesn't want it reverted. i'm not sure how many different ways saying it will will be required to get it through your thick skull.,1
"`===typical troll===  most of the bio, which was not written by me, is about the various martial arts i have encountered, never said i was a master of all of them. one paragraph at the top mentions three of my thirty books, i figure that's pretty humble, lol only two references to getting some publicity overseas, nothing here. but you read that as ``boasting?`` take some reading comprehension courses. obviously, you are a fool, lol   ashida kim  `",1
"`  it's your problem that you cannot file index encyclopaedically.  that is standard procedure with all the bigwigs and is used for the back of all reference books.  be less hot on the trigger and more inclined to understand why things are the way they are.  ``otherwise, this is nothing more than bad faith stubborness on your part.``  that's what i could say about you, although general ignorance fits the bill you must pay.   `",1
"`  == rhobite is an admin?!?! ==  i know... it surprised me too. the following is an email i sent him. we'll see if he actually replies. funny, you think an admin would have a cooler head. i feel admins should not flaunt their adminship. i don't know about you, but i want admins who can discuss things rationally before just blocking people willy-nilly. i will see you soon. :umm... you shouldn't violate policy. http://en.wikipedia.org/wiki/wikipedia:blocking_policy/personal_attacks_%28old%29  :calling user:gabrielsimon a bad speller is hardly a personal attack. i feel i did step over the line by calling you a ``homo,`` even though the link was to homo sapien, and therefore valid. i do not feel i was over the line calling you ``obnoxious and arrogant,`` because you call me basically the same. i don't see you blocking yourself.  i encourage you to act like a grown up and respond to this message. just ignoring it is rude and childish.  thank you lord voldemort`",1
"  ==  gay sex,  anal, all night ==  why are you reverting me? spui saya on his talk page that he doesn't want modifications to his talk page reverted. pull your head out of your ass.",1
"`  == rhobite a hypocrite? ==  below is what  wrote on a page discussing blocking ``personal attacks.`` bold added for emphasis.  :i'm slightly against removing personal attacks. there are too many instances of revert wars on talk pages. also, people should not remove personal attacks that are directed against them - ask someone else. there are too many instances of people in a dispute editing each others' comments. rhobite    is rhobite a hypocrite? he warned me about a personal attack (which i admit i probably could have worded better). i removed it. i then probably crossed the line making a comment about him (i was just a little upset with him trying to muscle me... see above). he then removed those comments and blocked me for a reason which he never warned me. hypocrite? i think so.  `",1
  fuck you i won't do what you tell me!-anon,1
"` :: i agree that ``keep, faggots`` was needlessly insulting, but it was in the edit summary, so reverting the edit doesn't help there, i don't know if you can even edit the summaries at all. anyway, i think jackson's vote should be counted, so i will put it back one more time and if one of you reverts i'll leave it alone.  `",1
"`::first, i did not link it to idiot... i had it linked to moron, until you removed it. i then linked it to misspelling, and called him a horrible speller. second, if someone is blocked, they can still edit their talk page... just not elsewhere. i will not apologize because i have done nothing wrong.  and i are working on our problems, and we don't need you to help. since i didn't put in the link to moron, you must have blocked me for the homo thing. you gave me no warning for this, and there is no wikipedia policy saying that you can block me for this. i understand ``no personal attacks,`` but feel you should have just told me to remove it, or removed it yourself, telling me it wasn't okay. by trying to muscle people with your admin powers, you are forcing good editors away from wikipedia. look at my edits... what makes you think i am a troublemaker? gabrielsimon and i have had our differences, but seem to be getting along just fine without your help. i don't intend to start an rfc, because we all know how that will turn out (an admin versus a relative newbie... yeah that sounds like it could go my way). see ya in a few hours, cool kid.     `",1
`   um... ghetto speak stays in the ghetto. educated people pronounce the ``r``.`,1
"  the jews who keep trolling this article are merely trying to cause a problem.  if they weren't then why are they always together, jewish and all on topics even just slightly related to jews?  maybe they should learn to read polish?  god forbid that i would stick up for the little guy, whilst these jackasses won't stop their ganging up.  i've already been threatened with a promise by  for my legit criticisms of their hostility.  tshilo and jayjg are trolls and they should be banned, plain and simple.   ",1
"  :you are not welcome to write in my personal page.  you are a loser who abuses his admin status in wikipedia and people like you should not be given admin status.  you and your few other zionist accomplices have been hanging on iran-related articles spreading lies, allegations and mischief.  your edit history shows to any observer where you come from and what this is all about.  if you continue your abuse of wikipedia, i will do everything that i can to bring the attention of fair-minded admins to your abuse.  ",1
"`   ===lol===  look at all the time you have wasted demanding that i produce proof of your accusations, lol you're so good at ``tracking me down`` but you can't get in touch with any of these other people to verify what i say. already told you there is no point showing you proof because you refuse to accept it and just use everything to carry on your ranting. point is, no one cares about any of this. you are just a pseudo-intellectual bully who thinks he is clever. ain't so, brother, lol  ashida kim`",1
"   ===here you go...===  nope! never accused you of calling me names. just another one of your delusions. so, just to shut you up, here are the dates and proof of the hayes seminar infiltration that you don't believe happened. just like the white house, this is the only documentation i am going to provide in a futile attempt to satisfy you. all the rest of your arguments and allegations are just as full of crap as you are. i can disprove them all. but, i'm tired of answering the same stupid questions over and over and wasting time with turkeys like you who refuse to believe the truth even when it bites them on the bum, lol  now, go check with your buddy hayes, you claim to be able to do that, to confirm this and then come back here and apologize like the whipped dog you are. don't wonder off the topic! you said this didn't happen and that i couldn't confirm it. here is the proof that you are a liar.  ashida kim",1
"` (utc) ::that is very rich coming from you. don't fucking call me ``pathetic``.  17:00, 14 july 2005`",1
" :yawn, retard. about half a million people use this ip, you can't do fuck all.  ",1
  fuck you you cock biting jew licker. -steve,1
" it's unfortunate that your mother didn't quif you out the day she was raped by the pig you call a father you sodomite bible thumping nazi. -steve   ::it is unlikely this individual speaks for (or belongs to) the left.     :: nope, can't you tell from the lack of education and the hate speach i am a right winger? go dubya yuk yuk yuk",1
you ignoramus! my cousin just did the hitler pictures and the swastikas and what not. i've been the one talking to you you imbecile. i can't believe that people that are stupid like you exist. it makes we want to start playing russian roulette with myself.  ,1
"  you need some advice. never, and i mean never, go onto someone's talk page and revert the changes they made to their own talk page. that harassment is as bad as spamming, and is never excusable. do not do it ever again. understood?  ",1
"  ===still a troll===  just gotta have the last word, eh? more proof of trolldom.  ashida kim",1
` i didn't say nothing about leaving. i don't see you ``verifying`` anything. just more yapping!`,1
"  slimvirgin, show me the racial insult that i have used to shut up.  and make sure you know what the hell you are talking about next time.  ",1
